,visual acuity,side,year,age,gender,n
2302,"[1.55, 2.05)",left,2012,"[70.0, 75.0)",male,225
2303,"[1.55, 2.05)",left,2012,"[70.0, 75.0)",female,90
2304,"[1.55, 2.05)",left,2012,"[75.0, 80.0)",male,41
2305,"[1.55, 2.05)",left,2012,"[75.0, 80.0)",female,20
2306,"[1.55, 2.05)",left,2012,"[80.0, 85.0)",male,18
2307,"[1.55, 2.05)",left,2012,"[80.0, 85.0)",female,17
2308,"[1.55, 2.05)",left,2012,"[85.0, inf)",male,2
2309,"[1.55, 2.05)",left,2012,"[85.0, inf)",female,8
2310,"[1.55, 2.05)",right,2011,"[0.0, 20.0)",male,163
2311,"[1.55, 2.05)",right,2011,"[0.0, 20.0)",female,146
2312,"[1.55, 2.05)",right,2011,"[20.0, 25.0)",male,4254
2313,"[1.55, 2.05)",right,2011,"[20.0, 25.0)",female,2200
2314,"[1.55, 2.05)",right,2011,"[25.0, 30.0)",male,14767
2315,"[1.55, 2.05)",right,2011,"[25.0, 30.0)",female,5122
2316,"[1.55, 2.05)",right,2011,"[30.0, 35.0)",male,20701
2317,"[1.55, 2.05)",right,2011,"[30.0, 35.0)",female,4334
2318,"[1.55, 2.05)",right,2011,"[35.0, 40.0)",male,20676
2319,"[1.55, 2.05)",right,2011,"[35.0, 40.0)",female,4319
2320,"[1.55, 2.05)",right,2011,"[40.0, 45.0)",male,15108
2321,"[1.55, 2.05)",right,2011,"[40.0, 45.0)",female,6028
2322,"[1.55, 2.05)",right,2011,"[45.0, 50.0)",male,10550
2323,"[1.55, 2.05)",right,2011,"[45.0, 50.0)",female,3998
2324,"[1.55, 2.05)",right,2011,"[50.0, 55.0)",male,7802
2325,"[1.55, 2.05)",right,2011,"[50.0, 55.0)",female,3351
2326,"[1.55, 2.05)",right,2011,"[55.0, 60.0)",male,3249
2327,"[1.55, 2.05)",right,2011,"[55.0, 60.0)",female,1039
2328,"[1.55, 2.05)",right,2011,"[60.0, 65.0)",male,1411
2329,"[1.55, 2.05)",right,2011,"[60.0, 65.0)",female,432
2330,"[1.55, 2.05)",right,2011,"[65.0, 70.0)",male,247
2331,"[1.55, 2.05)",right,2011,"[65.0, 70.0)",female,76
2332,"[1.55, 2.05)",right,2011,"[70.0, 75.0)",male,218
2333,"[1.55, 2.05)",right,2011,"[70.0, 75.0)",female,85
2334,"[1.55, 2.05)",right,2011,"[75.0, 80.0)",male,39
2335,"[1.55, 2.05)",right,2011,"[75.0, 80.0)",female,29
2336,"[1.55, 2.05)",right,2011,"[80.0, 85.0)",male,11
2337,"[1.55, 2.05)",right,2011,"[80.0, 85.0)",female,6
2338,"[1.55, 2.05)",right,2011,"[85.0, inf)",male,0
2339,"[1.55, 2.05)",right,2011,"[85.0, inf)",female,5
2340,"[1.55, 2.05)",right,2017,"[0.0, 20.0)",male,169
2341,"[1.55, 2.05)",right,2017,"[0.0, 20.0)",female,69
2342,"[1.55, 2.05)",right,2017,"[20.0, 25.0)",male,3473
2343,"[1.55, 2.05)",right,2017,"[20.0, 25.0)",female,1576
2344,"[1.55, 2.05)",right,2017,"[25.0, 30.0)",male,10223
2345,"[1.55, 2.05)",right,2017,"[25.0, 30.0)",female,3995
2346,"[1.55, 2.05)",right,2017,"[30.0, 35.0)",male,13428
2347,"[1.55, 2.05)",right,2017,"[30.0, 35.0)",female,4267
2348,"[1.55, 2.05)",right,2017,"[35.0, 40.0)",male,16027
2349,"[1.55, 2.05)",right,2017,"[35.0, 40.0)",female,4347
2350,"[1.55, 2.05)",right,2017,"[40.0, 45.0)",male,17849
2351,"[1.55, 2.05)",right,2017,"[40.0, 45.0)",female,7998
2352,"[1.55, 2.05)",right,2017,"[45.0, 50.0)",male,10216
2353,"[1.55, 2.05)",right,2017,"[45.0, 50.0)",female,4023
2354,"[1.55, 2.05)",right,2017,"[50.0, 55.0)",male,7049
2355,"[1.55, 2.05)",right,2017,"[50.0, 55.0)",female,3005
2356,"[1.55, 2.05)",right,2017,"[55.0, 60.0)",male,4254
2357,"[1.55, 2.05)",right,2017,"[55.0, 60.0)",female,1626
2358,"[1.55, 2.05)",right,2017,"[60.0, 65.0)",male,2175
2359,"[1.55, 2.05)",right,2017,"[60.0, 65.0)",female,796
2360,"[1.55, 2.05)",right,2017,"[65.0, 70.0)",male,591
2361,"[1.55, 2.05)",right,2017,"[65.0, 70.0)",female,186
2362,"[1.55, 2.05)",right,2017,"[70.0, 75.0)",male,306
2363,"[1.55, 2.05)",right,2017,"[70.0, 75.0)",female,130
2364,"[1.55, 2.05)",right,2017,"[75.0, 80.0)",male,74
2365,"[1.55, 2.05)",right,2017,"[75.0, 80.0)",female,44
2366,"[1.55, 2.05)",right,2017,"[80.0, 85.0)",male,30
2367,"[1.55, 2.05)",right,2017,"[80.0, 85.0)",female,23
2368,"[1.55, 2.05)",right,2017,"[85.0, inf)",male,7
2369,"[1.55, 2.05)",right,2017,"[85.0, inf)",female,5
2370,"[1.55, 2.05)",right,2016,"[0.0, 20.0)",male,248
2371,"[1.55, 2.05)",right,2016,"[0.0, 20.0)",female,74
2372,"[1.55, 2.05)",right,2016,"[20.0, 25.0)",male,4060
2373,"[1.55, 2.05)",right,2016,"[20.0, 25.0)",female,1894
2374,"[1.55, 2.05)",right,2016,"[25.0, 30.0)",male,11269
2375,"[1.55, 2.05)",right,2016,"[25.0, 30.0)",female,4525
2376,"[1.55, 2.05)",right,2016,"[30.0, 35.0)",male,14967
2377,"[1.55, 2.05)",right,2016,"[30.0, 35.0)",female,4535
2378,"[1.55, 2.05)",right,2016,"[35.0, 40.0)",male,17020
2379,"[1.55, 2.05)",right,2016,"[35.0, 40.0)",female,4452
2380,"[1.55, 2.05)",right,2016,"[40.0, 45.0)",male,19432
2381,"[1.55, 2.05)",right,2016,"[40.0, 45.0)",female,8562
2382,"[1.55, 2.05)",right,2016,"[45.0, 50.0)",male,10737
2383,"[1.55, 2.05)",right,2016,"[45.0, 50.0)",female,4411
2384,"[1.55, 2.05)",right,2016,"[50.0, 55.0)",male,7316
2385,"[1.55, 2.05)",right,2016,"[50.0, 55.0)",female,3071
2386,"[1.55, 2.05)",right,2016,"[55.0, 60.0)",male,4341
2387,"[1.55, 2.05)",right,2016,"[55.0, 60.0)",female,1529
2388,"[1.55, 2.05)",right,2016,"[60.0, 65.0)",male,2185
2389,"[1.55, 2.05)",right,2016,"[60.0, 65.0)",female,708
2390,"[1.55, 2.05)",right,2016,"[65.0, 70.0)",male,564
2391,"[1.55, 2.05)",right,2016,"[65.0, 70.0)",female,167
2392,"[1.55, 2.05)",right,2016,"[70.0, 75.0)",male,281
2393,"[1.55, 2.05)",right,2016,"[70.0, 75.0)",female,117
2394,"[1.55, 2.05)",right,2016,"[75.0, 80.0)",male,75
2395,"[1.55, 2.05)",right,2016,"[75.0, 80.0)",female,42
2396,"[1.55, 2.05)",right,2016,"[80.0, 85.0)",male,25
2397,"[1.55, 2.05)",right,2016,"[80.0, 85.0)",female,16
2398,"[1.55, 2.05)",right,2016,"[85.0, inf)",male,1
2399,"[1.55, 2.05)",right,2016,"[85.0, inf)",female,5
2400,"[1.55, 2.05)",right,2015,"[0.0, 20.0)",male,227
2401,"[1.55, 2.05)",right,2015,"[0.0, 20.0)",female,82
2402,"[1.55, 2.05)",right,2015,"[20.0, 25.0)",male,4094
2403,"[1.55, 2.05)",right,2015,"[20.0, 25.0)",female,1815
2404,"[1.55, 2.05)",right,2015,"[25.0, 30.0)",male,10967
2405,"[1.55, 2.05)",right,2015,"[25.0, 30.0)",female,4275
2406,"[1.55, 2.05)",right,2015,"[30.0, 35.0)",male,16265
2407,"[1.55, 2.05)",right,2015,"[30.0, 35.0)",female,4842
2408,"[1.55, 2.05)",right,2015,"[35.0, 40.0)",male,17032
2409,"[1.55, 2.05)",right,2015,"[35.0, 40.0)",female,4671
2410,"[1.55, 2.05)",right,2015,"[40.0, 45.0)",male,19910
2411,"[1.55, 2.05)",right,2015,"[40.0, 45.0)",female,9110
2412,"[1.55, 2.05)",right,2015,"[45.0, 50.0)",male,10748
2413,"[1.55, 2.05)",right,2015,"[45.0, 50.0)",female,4363
2414,"[1.55, 2.05)",right,2015,"[50.0, 55.0)",male,7652
2415,"[1.55, 2.05)",right,2015,"[50.0, 55.0)",female,3105
2416,"[1.55, 2.05)",right,2015,"[55.0, 60.0)",male,4115
2417,"[1.55, 2.05)",right,2015,"[55.0, 60.0)",female,1449
2418,"[1.55, 2.05)",right,2015,"[60.0, 65.0)",male,1926
2419,"[1.55, 2.05)",right,2015,"[60.0, 65.0)",female,618
2420,"[1.55, 2.05)",right,2015,"[65.0, 70.0)",male,586
2421,"[1.55, 2.05)",right,2015,"[65.0, 70.0)",female,172
2422,"[1.55, 2.05)",right,2015,"[70.0, 75.0)",male,270
2423,"[1.55, 2.05)",right,2015,"[70.0, 75.0)",female,94
2424,"[1.55, 2.05)",right,2015,"[75.0, 80.0)",male,63
2425,"[1.55, 2.05)",right,2015,"[75.0, 80.0)",female,36
2426,"[1.55, 2.05)",right,2015,"[80.0, 85.0)",male,22
2427,"[1.55, 2.05)",right,2015,"[80.0, 85.0)",female,18
2428,"[1.55, 2.05)",right,2015,"[85.0, inf)",male,6
2429,"[1.55, 2.05)",right,2015,"[85.0, inf)",female,5
2430,"[1.55, 2.05)",right,2014,"[0.0, 20.0)",male,216
2431,"[1.55, 2.05)",right,2014,"[0.0, 20.0)",female,88
2432,"[1.55, 2.05)",right,2014,"[20.0, 25.0)",male,3917
2433,"[1.55, 2.05)",right,2014,"[20.0, 25.0)",female,1787
2434,"[1.55, 2.05)",right,2014,"[25.0, 30.0)",male,11169
2435,"[1.55, 2.05)",right,2014,"[25.0, 30.0)",female,4111
2436,"[1.55, 2.05)",right,2014,"[30.0, 35.0)",male,16465
2437,"[1.55, 2.05)",right,2014,"[30.0, 35.0)",female,4514
2438,"[1.55, 2.05)",right,2014,"[35.0, 40.0)",male,16864
2439,"[1.55, 2.05)",right,2014,"[35.0, 40.0)",female,4635
2440,"[1.55, 2.05)",right,2014,"[40.0, 45.0)",male,13393
2441,"[1.55, 2.05)",right,2014,"[40.0, 45.0)",female,5504
2442,"[1.55, 2.05)",right,2014,"[45.0, 50.0)",male,9828
2443,"[1.55, 2.05)",right,2014,"[45.0, 50.0)",female,3998
2444,"[1.55, 2.05)",right,2014,"[50.0, 55.0)",male,7433
2445,"[1.55, 2.05)",right,2014,"[50.0, 55.0)",female,3104
2446,"[1.55, 2.05)",right,2014,"[55.0, 60.0)",male,3883
2447,"[1.55, 2.05)",right,2014,"[55.0, 60.0)",female,1314
2448,"[1.55, 2.05)",right,2014,"[60.0, 65.0)",male,1743
2449,"[1.55, 2.05)",right,2014,"[60.0, 65.0)",female,521
2450,"[1.55, 2.05)",right,2014,"[65.0, 70.0)",male,325
2451,"[1.55, 2.05)",right,2014,"[65.0, 70.0)",female,92
2452,"[1.55, 2.05)",right,2014,"[70.0, 75.0)",male,247
2453,"[1.55, 2.05)",right,2014,"[70.0, 75.0)",female,74
2454,"[1.55, 2.05)",right,2014,"[75.0, 80.0)",male,72
2455,"[1.55, 2.05)",right,2014,"[75.0, 80.0)",female,33
2456,"[1.55, 2.05)",right,2014,"[80.0, 85.0)",male,20
2457,"[1.55, 2.05)",right,2014,"[80.0, 85.0)",female,14
2458,"[1.55, 2.05)",right,2014,"[85.0, inf)",male,5
2459,"[1.55, 2.05)",right,2014,"[85.0, inf)",female,5
2460,"[1.55, 2.05)",right,2013,"[0.0, 20.0)",male,236
2461,"[1.55, 2.05)",right,2013,"[0.0, 20.0)",female,103
2462,"[1.55, 2.05)",right,2013,"[20.0, 25.0)",male,4137
2463,"[1.55, 2.05)",right,2013,"[20.0, 25.0)",female,1752
2464,"[1.55, 2.05)",right,2013,"[25.0, 30.0)",male,11147
2465,"[1.55, 2.05)",right,2013,"[25.0, 30.0)",female,4223
2466,"[1.55, 2.05)",right,2013,"[30.0, 35.0)",male,17158
2467,"[1.55, 2.05)",right,2013,"[30.0, 35.0)",female,4110
2468,"[1.55, 2.05)",right,2013,"[35.0, 40.0)",male,16786
2469,"[1.55, 2.05)",right,2013,"[35.0, 40.0)",female,3733
2470,"[1.55, 2.05)",right,2013,"[40.0, 45.0)",male,13838
2471,"[1.55, 2.05)",right,2013,"[40.0, 45.0)",female,5649
2472,"[1.55, 2.05)",right,2013,"[45.0, 50.0)",male,9391
2473,"[1.55, 2.05)",right,2013,"[45.0, 50.0)",female,3695
2474,"[1.55, 2.05)",right,2013,"[50.0, 55.0)",male,6937
2475,"[1.55, 2.05)",right,2013,"[50.0, 55.0)",female,2961
2476,"[1.55, 2.05)",right,2013,"[55.0, 60.0)",male,3423
2477,"[1.55, 2.05)",right,2013,"[55.0, 60.0)",female,1120
2478,"[1.55, 2.05)",right,2013,"[60.0, 65.0)",male,1358
2479,"[1.55, 2.05)",right,2013,"[60.0, 65.0)",female,496
2480,"[1.55, 2.05)",right,2013,"[65.0, 70.0)",male,283
2481,"[1.55, 2.05)",right,2013,"[65.0, 70.0)",female,59
2482,"[1.55, 2.05)",right,2013,"[70.0, 75.0)",male,219
2483,"[1.55, 2.05)",right,2013,"[70.0, 75.0)",female,103
2484,"[1.55, 2.05)",right,2013,"[75.0, 80.0)",male,34
2485,"[1.55, 2.05)",right,2013,"[75.0, 80.0)",female,29
2486,"[1.55, 2.05)",right,2013,"[80.0, 85.0)",male,13
2487,"[1.55, 2.05)",right,2013,"[80.0, 85.0)",female,12
2488,"[1.55, 2.05)",right,2013,"[85.0, inf)",male,7
2489,"[1.55, 2.05)",right,2013,"[85.0, inf)",female,4
2490,"[1.55, 2.05)",right,2012,"[0.0, 20.0)",male,178
2491,"[1.55, 2.05)",right,2012,"[0.0, 20.0)",female,98
2492,"[1.55, 2.05)",right,2012,"[20.0, 25.0)",male,3797
2493,"[1.55, 2.05)",right,2012,"[20.0, 25.0)",female,1709
2494,"[1.55, 2.05)",right,2012,"[25.0, 30.0)",male,11416
2495,"[1.55, 2.05)",right,2012,"[25.0, 30.0)",female,4162
2496,"[1.55, 2.05)",right,2012,"[30.0, 35.0)",male,17525
2497,"[1.55, 2.05)",right,2012,"[30.0, 35.0)",female,4572
2498,"[1.55, 2.05)",right,2012,"[35.0, 40.0)",male,18402
2499,"[1.55, 2.05)",right,2012,"[35.0, 40.0)",female,4434
2500,"[1.55, 2.05)",right,2012,"[40.0, 45.0)",male,14325
2501,"[1.55, 2.05)",right,2012,"[40.0, 45.0)",female,5849
2502,"[1.55, 2.05)",right,2012,"[45.0, 50.0)",male,10052
2503,"[1.55, 2.05)",right,2012,"[45.0, 50.0)",female,3878
2504,"[1.55, 2.05)",right,2012,"[50.0, 55.0)",male,8136
2505,"[1.55, 2.05)",right,2012,"[50.0, 55.0)",female,3264
2506,"[1.55, 2.05)",right,2012,"[55.0, 60.0)",male,3593
2507,"[1.55, 2.05)",right,2012,"[55.0, 60.0)",female,1087
2508,"[1.55, 2.05)",right,2012,"[60.0, 65.0)",male,1630
2509,"[1.55, 2.05)",right,2012,"[60.0, 65.0)",female,499
2510,"[1.55, 2.05)",right,2012,"[65.0, 70.0)",male,255
2511,"[1.55, 2.05)",right,2012,"[65.0, 70.0)",female,75
2512,"[1.55, 2.05)",right,2012,"[70.0, 75.0)",male,238
2513,"[1.55, 2.05)",right,2012,"[70.0, 75.0)",female,104
2514,"[1.55, 2.05)",right,2012,"[75.0, 80.0)",male,49
2515,"[1.55, 2.05)",right,2012,"[75.0, 80.0)",female,30
2516,"[1.55, 2.05)",right,2012,"[80.0, 85.0)",male,14
2517,"[1.55, 2.05)",right,2012,"[80.0, 85.0)",female,19
2518,"[1.55, 2.05)",right,2012,"[85.0, inf)",male,1
2519,"[1.55, 2.05)",right,2012,"[85.0, inf)",female,4
2520,,left,2011,"[0.0, 20.0)",male,3
2521,,left,2011,"[0.0, 20.0)",female,8
2522,,left,2011,"[20.0, 25.0)",male,89
2523,,left,2011,"[20.0, 25.0)",female,89
2524,,left,2011,"[25.0, 30.0)",male,415
2525,,left,2011,"[25.0, 30.0)",female,250
2526,,left,2011,"[30.0, 35.0)",male,702
2527,,left,2011,"[30.0, 35.0)",female,329
2528,,left,2011,"[35.0, 40.0)",male,935
2529,,left,2011,"[35.0, 40.0)",female,313
2530,,left,2011,"[40.0, 45.0)",male,1180
2531,,left,2011,"[40.0, 45.0)",female,763
2532,,left,2011,"[45.0, 50.0)",male,1647
2533,,left,2011,"[45.0, 50.0)",female,992
2534,,left,2011,"[50.0, 55.0)",male,2628
2535,,left,2011,"[50.0, 55.0)",female,2033
2536,,left,2011,"[55.0, 60.0)",male,2298
2537,,left,2011,"[55.0, 60.0)",female,1755
2538,,left,2011,"[60.0, 65.0)",male,3238
2539,,left,2011,"[60.0, 65.0)",female,2890
2540,,left,2011,"[65.0, 70.0)",male,1576
2541,,left,2011,"[65.0, 70.0)",female,1311
2542,,left,2011,"[70.0, 75.0)",male,3564
2543,,left,2011,"[70.0, 75.0)",female,3375
2544,,left,2011,"[75.0, 80.0)",male,1845
2545,,left,2011,"[75.0, 80.0)",female,1931
2546,,left,2011,"[80.0, 85.0)",male,1239
2547,,left,2011,"[80.0, 85.0)",female,1569
2548,,left,2011,"[85.0, inf)",male,429
2549,,left,2011,"[85.0, inf)",female,1041
2550,,left,2017,"[0.0, 20.0)",male,6
2551,,left,2017,"[0.0, 20.0)",female,5
2552,,left,2017,"[20.0, 25.0)",male,126
2553,,left,2017,"[20.0, 25.0)",female,90
2554,,left,2017,"[25.0, 30.0)",male,333
2555,,left,2017,"[25.0, 30.0)",female,229
2556,,left,2017,"[30.0, 35.0)",male,588
2557,,left,2017,"[30.0, 35.0)",female,299
2558,,left,2017,"[35.0, 40.0)",male,931
2559,,left,2017,"[35.0, 40.0)",female,386
2560,,left,2017,"[40.0, 45.0)",male,1735
2561,,left,2017,"[40.0, 45.0)",female,1061
2562,,left,2017,"[45.0, 50.0)",male,1837
2563,,left,2017,"[45.0, 50.0)",female,1089
2564,,left,2017,"[50.0, 55.0)",male,2551
2565,,left,2017,"[50.0, 55.0)",female,1674
2566,,left,2017,"[55.0, 60.0)",male,2937
2567,,left,2017,"[55.0, 60.0)",female,2066
2568,,left,2017,"[60.0, 65.0)",male,3652
2569,,left,2017,"[60.0, 65.0)",female,2799
2570,,left,2017,"[65.0, 70.0)",male,2864
2571,,left,2017,"[65.0, 70.0)",female,2278
2572,,left,2017,"[70.0, 75.0)",male,4067
2573,,left,2017,"[70.0, 75.0)",female,3514
2574,,left,2017,"[75.0, 80.0)",male,2621
2575,,left,2017,"[75.0, 80.0)",female,2600
2576,,left,2017,"[80.0, 85.0)",male,2247
2577,,left,2017,"[80.0, 85.0)",female,2438
2578,,left,2017,"[85.0, inf)",male,780
2579,,left,2017,"[85.0, inf)",female,1663
2580,,left,2016,"[0.0, 20.0)",male,9
2581,,left,2016,"[0.0, 20.0)",female,4
2582,,left,2016,"[20.0, 25.0)",male,136
2583,,left,2016,"[20.0, 25.0)",female,94
2584,,left,2016,"[25.0, 30.0)",male,351
2585,,left,2016,"[25.0, 30.0)",female,261
2586,,left,2016,"[30.0, 35.0)",male,735
2587,,left,2016,"[30.0, 35.0)",female,350
2588,,left,2016,"[35.0, 40.0)",male,1002
2589,,left,2016,"[35.0, 40.0)",female,381
2590,,left,2016,"[40.0, 45.0)",male,1745
2591,,left,2016,"[40.0, 45.0)",female,1049
2592,,left,2016,"[45.0, 50.0)",male,1883
2593,,left,2016,"[45.0, 50.0)",female,1097
2594,,left,2016,"[50.0, 55.0)",male,2725
2595,,left,2016,"[50.0, 55.0)",female,1793
2596,,left,2016,"[55.0, 60.0)",male,2819
2597,,left,2016,"[55.0, 60.0)",female,2004
2598,,left,2016,"[60.0, 65.0)",male,3536
2599,,left,2016,"[60.0, 65.0)",female,2798
2600,,left,2016,"[65.0, 70.0)",male,2985
2601,,left,2016,"[65.0, 70.0)",female,2504
2602,,left,2016,"[70.0, 75.0)",male,4133
2603,,left,2016,"[70.0, 75.0)",female,3617
2604,,left,2016,"[75.0, 80.0)",male,2401
2605,,left,2016,"[75.0, 80.0)",female,2324
2606,,left,2016,"[80.0, 85.0)",male,1969
2607,,left,2016,"[80.0, 85.0)",female,2258
2608,,left,2016,"[85.0, inf)",male,630
2609,,left,2016,"[85.0, inf)",female,1529
2610,,left,2015,"[0.0, 20.0)",male,8
2611,,left,2015,"[0.0, 20.0)",female,7
2612,,left,2015,"[20.0, 25.0)",male,109
2613,,left,2015,"[20.0, 25.0)",female,91
2614,,left,2015,"[25.0, 30.0)",male,300
2615,,left,2015,"[25.0, 30.0)",female,199
2616,,left,2015,"[30.0, 35.0)",male,714
2617,,left,2015,"[30.0, 35.0)",female,368
2618,,left,2015,"[35.0, 40.0)",male,873
2619,,left,2015,"[35.0, 40.0)",female,407
2620,,left,2015,"[40.0, 45.0)",male,1797
2621,,left,2015,"[40.0, 45.0)",female,1086
2622,,left,2015,"[45.0, 50.0)",male,1763
2623,,left,2015,"[45.0, 50.0)",female,1093
2624,,left,2015,"[50.0, 55.0)",male,2704
2625,,left,2015,"[50.0, 55.0)",female,1873
2626,,left,2015,"[55.0, 60.0)",male,2750
2627,,left,2015,"[55.0, 60.0)",female,1939
2628,,left,2015,"[60.0, 65.0)",male,3178
2629,,left,2015,"[60.0, 65.0)",female,2588
2630,,left,2015,"[65.0, 70.0)",male,3148
2631,,left,2015,"[65.0, 70.0)",female,2601
2632,,left,2015,"[70.0, 75.0)",male,3833
2633,,left,2015,"[70.0, 75.0)",female,3522
2634,,left,2015,"[75.0, 80.0)",male,2499
2635,,left,2015,"[75.0, 80.0)",female,2437
2636,,left,2015,"[80.0, 85.0)",male,1891
2637,,left,2015,"[80.0, 85.0)",female,2257
2638,,left,2015,"[85.0, inf)",male,665
2639,,left,2015,"[85.0, inf)",female,1586
2640,,left,2014,"[0.0, 20.0)",male,8
2641,,left,2014,"[0.0, 20.0)",female,5
2642,,left,2014,"[20.0, 25.0)",male,135
2643,,left,2014,"[20.0, 25.0)",female,99
2644,,left,2014,"[25.0, 30.0)",male,373
2645,,left,2014,"[25.0, 30.0)",female,208
2646,,left,2014,"[30.0, 35.0)",male,731
2647,,left,2014,"[30.0, 35.0)",female,350
2648,,left,2014,"[35.0, 40.0)",male,920
2649,,left,2014,"[35.0, 40.0)",female,386
2650,,left,2014,"[40.0, 45.0)",male,1238
2651,,left,2014,"[40.0, 45.0)",female,785
2652,,left,2014,"[45.0, 50.0)",male,1721
2653,,left,2014,"[45.0, 50.0)",female,1030
2654,,left,2014,"[50.0, 55.0)",male,2672
2655,,left,2014,"[50.0, 55.0)",female,1839
2656,,left,2014,"[55.0, 60.0)",male,2442
2657,,left,2014,"[55.0, 60.0)",female,1733
2658,,left,2014,"[60.0, 65.0)",male,3166
2659,,left,2014,"[60.0, 65.0)",female,2690
2660,,left,2014,"[65.0, 70.0)",male,1647
2661,,left,2014,"[65.0, 70.0)",female,1247
2662,,left,2014,"[70.0, 75.0)",male,3886
2663,,left,2014,"[70.0, 75.0)",female,3509
2664,,left,2014,"[75.0, 80.0)",male,2245
2665,,left,2014,"[75.0, 80.0)",female,2103
2666,,left,2014,"[80.0, 85.0)",male,1635
2667,,left,2014,"[80.0, 85.0)",female,1950
2668,,left,2014,"[85.0, inf)",male,549
2669,,left,2014,"[85.0, inf)",female,1261
2670,,left,2013,"[0.0, 20.0)",male,10
2671,,left,2013,"[0.0, 20.0)",female,4
2672,,left,2013,"[20.0, 25.0)",male,91
2673,,left,2013,"[20.0, 25.0)",female,71
2674,,left,2013,"[25.0, 30.0)",male,309
2675,,left,2013,"[25.0, 30.0)",female,157
2676,,left,2013,"[30.0, 35.0)",male,622
2677,,left,2013,"[30.0, 35.0)",female,228
2678,,left,2013,"[35.0, 40.0)",male,747
2679,,left,2013,"[35.0, 40.0)",female,199
2680,,left,2013,"[40.0, 45.0)",male,1075
2681,,left,2013,"[40.0, 45.0)",female,616
2682,,left,2013,"[45.0, 50.0)",male,1479
2683,,left,2013,"[45.0, 50.0)",female,835
2684,,left,2013,"[50.0, 55.0)",male,2398
2685,,left,2013,"[50.0, 55.0)",female,1727
2686,,left,2013,"[55.0, 60.0)",male,2165
2687,,left,2013,"[55.0, 60.0)",female,1634
2688,,left,2013,"[60.0, 65.0)",male,2804
2689,,left,2013,"[60.0, 65.0)",female,2461
2690,,left,2013,"[65.0, 70.0)",male,1471
2691,,left,2013,"[65.0, 70.0)",female,1179
2692,,left,2013,"[70.0, 75.0)",male,3556
2693,,left,2013,"[70.0, 75.0)",female,3174
2694,,left,2013,"[75.0, 80.0)",male,1995
2695,,left,2013,"[75.0, 80.0)",female,1965
2696,,left,2013,"[80.0, 85.0)",male,1242
2697,,left,2013,"[80.0, 85.0)",female,1454
2698,,left,2013,"[85.0, inf)",male,443
2699,,left,2013,"[85.0, inf)",female,765
2700,,left,2012,"[0.0, 20.0)",male,10
2701,,left,2012,"[0.0, 20.0)",female,3
2702,,left,2012,"[20.0, 25.0)",male,93
2703,,left,2012,"[20.0, 25.0)",female,74
2704,,left,2012,"[25.0, 30.0)",male,327
2705,,left,2012,"[25.0, 30.0)",female,156
2706,,left,2012,"[30.0, 35.0)",male,698
2707,,left,2012,"[30.0, 35.0)",female,264
2708,,left,2012,"[35.0, 40.0)",male,776
2709,,left,2012,"[35.0, 40.0)",female,239
2710,,left,2012,"[40.0, 45.0)",male,1149
2711,,left,2012,"[40.0, 45.0)",female,630
2712,,left,2012,"[45.0, 50.0)",male,1472
2713,,left,2012,"[45.0, 50.0)",female,867
2714,,left,2012,"[50.0, 55.0)",male,2570
2715,,left,2012,"[50.0, 55.0)",female,1841
2716,,left,2012,"[55.0, 60.0)",male,2117
2717,,left,2012,"[55.0, 60.0)",female,1641
2718,,left,2012,"[60.0, 65.0)",male,3161
2719,,left,2012,"[60.0, 65.0)",female,2777
2720,,left,2012,"[65.0, 70.0)",male,1446
2721,,left,2012,"[65.0, 70.0)",female,1117
2722,,left,2012,"[70.0, 75.0)",male,3611
2723,,left,2012,"[70.0, 75.0)",female,3266
2724,,left,2012,"[75.0, 80.0)",male,1814
2725,,left,2012,"[75.0, 80.0)",female,1721
2726,,left,2012,"[80.0, 85.0)",male,1196
2727,,left,2012,"[80.0, 85.0)",female,1287
2728,,left,2012,"[85.0, inf)",male,357
2729,,left,2012,"[85.0, inf)",female,553
2730,,right,2011,"[0.0, 20.0)",male,7
2731,,right,2011,"[0.0, 20.0)",female,11
2732,,right,2011,"[20.0, 25.0)",male,162
2733,,right,2011,"[20.0, 25.0)",female,142
2734,,right,2011,"[25.0, 30.0)",male,776
2735,,right,2011,"[25.0, 30.0)",female,403
2736,,right,2011,"[30.0, 35.0)",male,1531
2737,,right,2011,"[30.0, 35.0)",female,524
2738,,right,2011,"[35.0, 40.0)",male,1757
2739,,right,2011,"[35.0, 40.0)",female,523
2740,,right,2011,"[40.0, 45.0)",male,2602
2741,,right,2011,"[40.0, 45.0)",female,1340
2742,,right,2011,"[45.0, 50.0)",male,3945
2743,,right,2011,"[45.0, 50.0)",female,1863
2744,,right,2011,"[50.0, 55.0)",male,5565
2745,,right,2011,"[50.0, 55.0)",female,3906
2746,,right,2011,"[55.0, 60.0)",male,4368
2747,,right,2011,"[55.0, 60.0)",female,3298
2748,,right,2011,"[60.0, 65.0)",male,6041
2749,,right,2011,"[60.0, 65.0)",female,5390
2750,,right,2011,"[65.0, 70.0)",male,2964
2751,,right,2011,"[65.0, 70.0)",female,2484
2752,,right,2011,"[70.0, 75.0)",male,6738
2753,,right,2011,"[70.0, 75.0)",female,6098
2754,,right,2011,"[75.0, 80.0)",male,3300
2755,,right,2011,"[75.0, 80.0)",female,3409
2756,,right,2011,"[80.0, 85.0)",male,2190
